step,equity
0,100.0
1,100.0
2,100.0
3,100.0
4,100.0
5,100.0
6,99.71883381486293
7,99.78328614595166
8,99.8127049428898
9,99.89370886602171
10,99.96711861366299
11,99.92616630016465
12,99.92616630016465
13,99.92616630016465
14,99.92616630016465
15,99.92616630016465
16,99.637176181806
17,99.637176181806
18,99.7559044931531
19,100.11506550939107
20,100.67121214047914
21,100.90427979254022
22,100.90427979254022
23,100.90427979254022
24,100.90427979254022
25,100.90427979254022
26,100.90427979254022
27,100.90427979254022
28,100.90427979254022
29,101.1092287294332
30,101.1092287294332
31,101.1092287294332
32,99.03845226932259
33,99.03845226932259
34,96.96912535273407
35,96.95634305893756
36,97.32167740526248
37,97.32167740526248
38,97.32167740526248
39,97.32167740526248
40,97.32167740526248
41,97.32167740526248
42,97.32167740526248
43,97.32167740526248
44,97.32167740526248
45,97.32167740526248
46,97.32167740526248
47,97.32167740526248
48,97.32167740526248
49,97.32167740526248
50,97.32167740526248
51,97.32167740526248
52,95.2535522310788
53,95.2535522310788
54,95.3736363366813
55,95.3736363366813
56,95.3688618490344
57,94.91948253144834
58,94.63662599184718
59,94.75879909885562
60,94.75879909885562
61,92.69246793948642
62,92.30567553675967
63,91.90805634115108
64,91.95161845526074
65,92.27035642491701
66,92.4896759644193
67,92.56721854317712
68,92.25858056721182
69,92.25858056721182
70,92.25858056721182
71,92.25858056721182
72,92.25858056721182
73,92.94339611867349
74,93.96504955546955
75,94.69745897091754
76,95.36838279557786
77,95.36838279557786
78,95.36838279557786
79,95.36838279557786
80,95.36838279557786
81,95.36838279557786
82,95.36838279557786
83,95.36838279557786
84,95.36838279557786
85,95.36838279557786
86,95.36838279557786
87,95.36838279557786
88,95.36838279557786
89,95.36838279557786
90,95.36838279557786
91,95.36838279557786
92,95.36838279557786
93,95.36838279557786
94,95.36838279557786
95,95.36838279557786
96,95.36838279557786
97,95.36838279557786
98,95.36838279557786
99,95.36838279557786
100,95.36838279557786
101,95.36838279557786
102,95.36838279557786
103,95.36838279557786
104,95.36838279557786
105,95.36838279557786
106,95.36838279557786
107,95.36838279557786
108,95.36838279557786
109,95.36838279557786
110,95.36838279557786
111,95.36838279557786
112,95.36838279557786
113,95.29851470268818
114,95.11311208265518
115,95.12232201028368
116,94.99945203619312
117,94.56712916102212
118,94.38416957321827
119,94.60164569590334
120,92.5354245439162
121,90.47064974673546
122,88.40732029191274
123,86.3454351677084
124,84.284993363091
125,84.284993363091
126,84.284993363091
127,84.284993363091
128,84.284993363091
129,84.284993363091
130,84.284993363091
131,84.284993363091
132,84.51184297048846
133,84.51184297048846
134,84.51184297048846
135,84.51184297048846
136,84.51184297048846
137,84.51184297048846
138,84.51184297048846
139,84.51184297048846
140,84.51184297048846
141,84.51184297048846
142,84.51184297048846
143,84.51184297048846
144,84.51184297048846
145,84.51184297048846
146,84.51184297048846
147,84.51184297048846
148,84.51184297048846
149,84.51184297048846
150,84.51184297048846
151,84.51184297048846
152,84.51184297048846
153,84.51184297048846
154,84.51184297048846
155,84.51184297048846
156,84.51184297048846
157,84.51184297048846
158,84.51184297048846
159,84.51184297048846
160,84.65992923633152
161,84.41933831607933
162,84.08992054093518
163,84.24288558827587
164,84.71617559128121
165,84.97027954669753
166,85.23212004088302
167,85.03406929170413
168,84.78139404776365
169,82.72204707193022
170,80.66414163897987
171,78.60767673983258
172,76.5526513661147
173,74.49906451015842
174,72.44691516500131
175,70.39620232438581
176,70.39620232438581
177,70.39620232438581
178,70.39620232438581
179,70.39620232438581
180,70.39620232438581
181,70.39620232438581
182,70.39620232438581
183,70.39620232438581
184,70.39620232438581
185,70.39620232438581
186,70.39620232438581
187,70.39620232438581
188,70.39620232438581
189,70.39620232438581
190,70.39620232438581
191,70.39620232438581
192,70.39620232438581
193,70.3642340186768
194,68.31497905486373
195,66.26715856952532
196,64.22077155852665
197,62.17581701843568
198,60.13229394652277
199,59.775967921804195
200,59.775967921804195
201,59.775967921804195
202,59.775967921804195
203,59.775967921804195
204,59.775967921804195
205,59.775967921804195
206,59.775967921804195
207,59.775967921804195
208,59.775967921804195
209,59.775967921804195
210,59.775967921804195
211,59.775967921804195
212,59.775967921804195
213,59.775967921804195
214,59.775967921804195
215,59.775967921804195
216,59.775967921804195
217,59.775967921804195
218,59.775967921804195
219,60.6768128327561
220,61.192785027223394
221,61.46643238542043
222,61.46202092792133
223,61.137157822683186
224,59.09436181220731
225,57.05299575893876
226,56.999028767336654
227,57.35598952564921
228,57.891456414847035
229,58.42810100234957
230,59.765788039746035
231,60.91139348435381
232,61.80349218405394
233,62.60388593991699
234,63.76050835188966
235,64.19308042767386
236,64.05421597309953
237,63.74451431959411
238,63.56190468658494
239,63.52108043248424
240,63.623450850719955
241,63.79924071670659
242,64.05890333362649
243,64.09178085230434
244,64.07373608804679
245,64.38899798947318
246,64.76977885218659
247,65.190849071441
248,65.57759088001447
249,65.84305737112666
250,65.88548193894842
251,65.84061319073312
252,65.94833303435
253,66.42962982950833
254,66.94794127800157
255,67.1322936049875
256,67.1322936049875
257,67.30606594232209
258,67.22983240951649
259,66.93856261445897
260,66.79596122181643
261,66.85428372227094
262,66.89321250648855
263,66.89613275615268
264,66.89613275615268
265,67.05258536458213
266,67.2750032590615
267,67.2750032590615
268,67.2750032590615
269,67.20350129843058
270,67.20350129843058
271,67.20350129843058
272,67.20350129843058
273,67.75100527945261
274,67.75100527945261
275,68.74072933474025
276,68.74072933474025
277,68.74072933474025
278,68.74072933474025
279,68.74072933474025
280,68.74072933474025
281,68.74072933474025
282,68.74072933474025
283,68.74072933474025
284,68.74072933474025
285,68.74072933474025
286,68.74072933474025
287,68.74072933474025
288,68.74072933474025
289,68.74072933474025
290,68.74072933474025
291,68.74072933474025
292,68.74072933474025
293,68.74072933474025
294,68.74072933474025
295,68.74072933474025
296,66.69261082420593
297,66.69261082420593
298,66.69261082420593
299,66.57773823684364
300,66.32253208711545
301,66.33046700893874
302,66.17081102820731
303,65.84437826252619
304,65.5376942710485
305,65.25693226258348
306,63.211252409999666
307,62.941886071841836
308,62.688231341120954
309,62.829397926031014
310,62.787196209258724
311,63.01121787878142
312,63.01121787878142
313,63.01121787878142
314,63.01121787878142
315,63.01121787878142
316,63.01121787878142
317,63.01121787878142
318,63.01121787878142
319,63.01121787878142
320,62.86764151395656
321,62.86764151395656
322,62.86764151395656
323,62.86764151395656
324,63.6599593696898
325,64.27404178341177
326,64.51504319140518
327,64.70371132317194
328,64.8756481138126
329,64.77496717845557
330,64.77496717845557
331,64.77496717845557
332,64.77496717845557
333,64.77496717845557
334,64.77496717845557
335,64.77496717845557
336,64.91878402928315
337,64.91878402928315
338,64.91878402928315
339,64.91878402928315
340,64.91878402928315
341,64.91878402928315
342,64.91878402928315
343,64.91878402928315
344,64.765550443527
345,64.49181376962333
346,64.43786796048369
347,64.74310509169953
348,64.70752249831867
349,64.91355815136448
350,65.0403643970816
351,65.0403643970816
352,64.79136600048744
353,64.82571856718769
354,64.84082108060751
355,64.7566162320069
356,64.72128172027355
357,64.76089586241076
358,64.57692612731859
359,64.30227060400247
360,62.257259014579674
361,60.21367893326947
362,58.17152935801618
363,56.13080928746557
364,54.09151772096434
365,52.05365365855967
366,51.909000936436996
367,51.72468054262078
368,49.68847326624095
369,47.65369133495458
370,47.52697235609838
371,45.49370347544912
372,43.4618578830163
373,43.35114616016759
374,43.191950725796545
375,43.191950725796545
376,43.191950725796545
377,43.191950725796545
378,43.191950725796545
379,43.191950725796545
380,43.191950725796545
381,43.191950725796545
382,43.191950725796545
383,43.191950725796545
384,43.191950725796545
385,43.191950725796545
386,43.191950725796545
387,43.191950725796545
388,43.191950725796545
389,43.465783928941896
390,43.465783928941896
391,43.33781900984717
392,43.276530636283276
393,43.33226365921032
394,43.33226365921032
395,41.30193107464887
396,41.30411657670362
397,41.283346579155044
398,41.283346579155044
399,41.283346579155044
400,41.30290509904761
401,41.30290509904761
402,41.30290509904761
403,41.30290509904761
404,41.30290509904761
405,41.7856188750722
406,41.7856188750722
407,41.7856188750722
408,42.178397959130216
409,42.28456318739882
410,40.254963993167635
411,40.254963993167635
412,40.254963993167635
413,40.254963993167635
414,40.254963993167635
415,38.22678551837242
416,36.20002676850956
417,36.20002676850956
418,36.20002676850956
419,36.20002676850956
420,36.20002676850956
421,36.20002676850956
422,36.20002676850956
423,36.20002676850956
424,36.23723696470151
425,36.23723696470151
426,36.23723696470151
427,36.23723696470151
428,36.12784060541284
429,34.102551116989055
430,32.07867933120716
431,31.949965608999978
432,31.912511375064547
433,31.804996093762426
434,31.75554758995555
435,31.653544114364372
436,29.63138663348432
437,29.63138663348432
438,29.63138663348432
439,29.63138663348432
440,29.63138663348432
441,29.63138663348432
442,29.63138663348432
443,29.63138663348432
444,29.63138663348432
445,29.63138663348432
446,29.63138663348432
447,29.63138663348432
448,29.63138663348432
449,29.63138663348432
450,29.63138663348432
451,29.63138663348432
452,29.63138663348432
453,29.63138663348432
454,29.63138663348432
455,29.63138663348432
456,29.63138663348432
457,29.63138663348432
458,29.63138663348432
459,29.63138663348432
460,29.63138663348432
461,29.63138663348432
462,29.63138663348432
463,29.63138663348432
464,29.63138663348432
465,29.63138663348432
466,29.63138663348432
467,29.63138663348432
468,29.63138663348432
469,29.63138663348432
470,29.63138663348432
471,29.63138663348432
472,29.63138663348432
473,29.63138663348432
474,29.63138663348432
475,29.63138663348432
476,29.63138663348432
477,29.63138663348432
478,29.63138663348432
479,29.63138663348432
480,29.63138663348432
481,29.63138663348432
482,29.53745091011835
483,29.49501906491574
484,29.4738143249665
485,29.538029103948897
486,29.754400726231278
487,29.8773732955063
488,30.033614462693567
489,30.214387717546614
490,30.25866692536245
491,30.173753717553545
492,30.126448638002238
493,30.35721631104972
494,30.531279753313125
495,30.774088105278626
496,31.082326219650753
497,31.410214619369096
498,31.410214619369096
499,31.410214619369096
500,31.410214619369096
501,31.410214619369096
502,31.410214619369096
503,31.505825055717995
504,31.600815018433558
505,31.600815018433558
506,31.600815018433558
507,31.600815018433558
508,31.600815018433558
509,31.600815018433558
510,31.600815018433558
511,31.600815018433558
512,29.578694447920654
513,29.578694447920654
514,29.708983784102404
515,29.961369440362752
516,30.12332544356327
517,30.32542150186613
518,30.56574811440251
519,30.638656117615273
520,30.643409999691333
521,30.643409999691333
522,30.643409999691333
523,30.643409999691333
524,30.643409999691333
525,30.643409999691333
526,30.658694969334533
527,30.687366196577656
528,30.687366196577656
529,30.687366196577656
530,30.687366196577656
531,30.687366196577656
532,28.665885040240052
533,28.665885040240052
534,28.665885040240052
535,28.665885040240052
536,28.665885040240052
537,28.665885040240052
538,28.665885040240052
539,28.665885040240052
540,28.665885040240052
541,28.665885040240052
542,28.665885040240052
543,28.618141768968684
544,28.600212822789402
545,28.539696611082814
546,28.46104690678029
547,28.376264036173712
548,28.344113272296234
549,26.324272393005625
550,26.337278021458392
551,24.318841926843373
552,24.318841926843373
553,24.318841926843373
554,24.318841926843373
555,24.318841926843373
556,24.318841926843373
557,24.318841926843373
558,24.318841926843373
559,24.318841926843373
560,24.318841926843373
561,24.318841926843373
562,24.318841926843373
563,24.318841926843373
564,24.318841926843373
565,24.318841926843373
566,24.318841926843373
567,24.318841926843373
568,24.318841926843373
569,24.318841926843373
570,24.318841926843373
571,24.32204922306984
572,24.310179187079537
573,24.305492353479682
574,24.35676811291461
575,24.50055198511743
576,24.597914458432392
577,24.66023042132756
578,24.723391685545543
579,24.762003649964075
580,24.762003649964075
581,24.762003649964075
582,24.762003649964075
583,24.762003649964075
584,24.714362074251735
585,24.714362074251735
586,24.714362074251735
587,24.655917260031927
588,24.60087396693337
589,22.583653355156518
590,20.567844797807908
591,20.539170690439857
592,18.52479327095655
593,16.51182591566688
594,16.506063508360356
595,16.532144740992806
596,16.55581221456223
597,16.633761505626484
598,16.687041635851696
599,16.687041635851696
600,14.675360706706599
601,12.665087954211904
602,10.656222392643956
603,8.648763036969106
604,6.642708902843228
605,4.638059006611237
606,4.638059006611237
607,4.638059006611237
608,4.638059006611237
609,4.638059006611237
610,4.638059006611237
611,4.638059006611237
612,4.638059006611237
613,4.638059006611237
614,4.638059006611237
615,4.638059006611237
616,4.638059006611237
617,4.638059006611237
618,4.638059006611237
619,4.638059006611237
620,4.638059006611237
621,4.638059006611237
622,4.638059006611237
623,4.647834927993103
624,4.673945568039733
625,4.689077897654093
626,4.70713051229626
627,4.719302997431716
628,4.724442161017463
629,2.721135051504751
630,2.721135051504751
631,2.721135051504751
632,2.7188293235590164
633,2.717164087561072
634,2.712701386615764
635,2.7132106195296095
636,2.7113113720959388
637,2.715257658824772
638,2.715257658824772
639,2.7218147463055127
640,2.7269065905255885
641,2.719340273359263
642,2.719340273359263
643,0.7174367351679116
644,0.7174367351679116
645,0.7174367351679116
646,0.0
